Timestamp (ms),Latitude (deg),Longitude (deg),Altitude (m),Yaw (deg),Pitch (deg),Roll (deg)
2608600,42.3132551443757,-5.38439365370379,830,0,0,0
2608700,42.313266716353,-5.38441223486253,830,0,0,0
2608800,42.3132782883302,-5.38443081602468,830,0,0,0
2608900,42.3132898603074,-5.38444939719023,830,0,0,0
2609000,42.3133014322846,-5.38446797835919,830,0,0,0
2609100,42.3133130042618,-5.38448655953155,830,0,0,0
2609200,42.313324576239,-5.38450514070731,830,0,0,0
2609300,42.3133361482161,-5.38452372188648,830,0,0,0
2609400,42.3133477201932,-5.38454230306905,830,0,0,0
2609500,42.3133592921703,-5.38456088425503,830,0,0,0
2609600,42.3133708641474,-5.38457946544441,830,0,0,0
2609700,42.3133824361244,-5.38459804663719,830,0,0,0
2609800,42.3133940081014,-5.38461662783338,830,0,0,0
2609900,42.3134055800784,-5.38463520903297,830,0,0,0
2610000,42.3134171520553,-5.38465379023596,830,0,0,0
2610100,42.3134287240323,-5.38467237144236,830,0,0,0
2610200,42.3134402960092,-5.38469095265216,830,0,0,0
2610300,42.3134518679861,-5.38470953386537,830,0,0,0
2610400,42.3134634399629,-5.38472811508198,830,0,0,0
2610500,42.3134750119398,-5.38474669630199,830,0,0,0
2610600,42.3134865839166,-5.38476527752541,830,0,0,0
2610700,42.3134981558934,-5.38478385875223,830,0,0,0
2610800,42.3135097278702,-5.38480243998246,830,0,0,0
2610900,42.3135212998469,-5.38482102121609,830,0,0,0
2611000,42.3135328718237,-5.38483960245312,830,0,0,0
2611100,42.3135444438004,-5.38485818369356,830,0,0,0
2611200,42.3135560157771,-5.3848767649374,830,0,0,0
2611300,42.3135675877537,-5.38489534618465,830,0,0,0
2611400,42.3135791597304,-5.3849139274353,830,0,0,0
2611500,42.313590731707,-5.38493250868935,830,0,0,0
2611600,42.3136023036836,-5.38495108994681,830,0,0,0
2611700,42.3136138756601,-5.38496967120767,830,0,0,0
2611800,42.3136254476367,-5.38498825247193,830,0,0,0
2611900,42.3136370196132,-5.3850068337396,830,0,0,0
2612000,42.3136485915897,-5.38502541501067,830,0,0,0
2612100,42.3136601635661,-5.38504399628515,830,0,0,0
2612200,42.3136717355426,-5.38506257756303,830,0,0,0
2612300,42.313683307519,-5.38508115884432,830,0,0,0
2612400,42.3136948794954,-5.385099740129,830,0,0,0
2612500,42.3137064514718,-5.3851183214171,830,0,0,0
2612600,42.3137180234482,-5.38513690270859,830,0,0,0
2612700,42.3137295954245,-5.38515548400349,830,0,0,0
2612800,42.3137411674008,-5.3851740653018,830,0,0,0
2612900,42.3137527393771,-5.3851926466035,830,0,0,0
2613000,42.3137643113534,-5.38521122790862,830,0,0,0
2613100,42.3137758833296,-5.38522980921713,830,0,0,0
2613200,42.3137874553058,-5.38524839052905,830,0,0,0
2613300,42.313799027282,-5.38526697184438,830,0,0,0
2613400,42.3138105992581,-5.3852855531631,830,0,0,0
2613500,42.3138221712343,-5.38530413448523,830,0,0,0
2613600,42.3138337432104,-5.38532271581077,830,0,0,0
2613700,42.3138453151865,-5.38534129713971,830,0,0,0
2613800,42.3138568871626,-5.38535987847205,830,0,0,0
2613900,42.3138684591386,-5.3853784598078,830,0,0,0
2614000,42.3138800311146,-5.38539704114695,830,0,0,0
2614100,42.3138916030907,-5.38541562248951,830,0,0,0
2614200,42.3139031750666,-5.38543420383547,830,0,0,0
2614300,42.3139147470426,-5.38545278518483,830,0,0,0
2614400,42.3139263190185,-5.3854713665376,830,0,0,0
2614500,42.3139378909944,-5.38548994789377,830,0,0,0
2614600,42.3139494629703,-5.38550852925334,830,0,0,0
2614700,42.3139610349462,-5.38552711061632,830,0,0,0
2614800,42.313972606922,-5.3855456919827,830,0,0,0
2614900,42.3139841788978,-5.38556427335249,830,0,0,0
2615000,42.3139957508736,-5.38558285472568,830,0,0,0
2615100,42.3140073228494,-5.38560143610228,830,0,0,0
2615200,42.3140188948252,-5.38562001748228,830,0,0,0
2615300,42.3140304668009,-5.38563859886568,830,0,0,0
2615400,42.3140420387766,-5.38565718025249,830,0,0,0
2615500,42.3140536107522,-5.3856757616427,830,0,0,0
2615600,42.3140651827279,-5.38569434303631,830,0,0,0
2615700,42.3140767547035,-5.38571292443333,830,0,0,0
2615800,42.3140883266791,-5.38573150583375,830,0,0,0
2615900,42.3140998986547,-5.38575008723758,830,0,0,0
2616000,42.3141114706303,-5.38576866864481,830,0,0,0
2616100,42.3141230426058,-5.38578725005545,830,0,0,0
2616200,42.3141346145813,-5.38580583146948,830,0,0,0
2616300,42.3141461865568,-5.38582441288693,830,0,0,0
2616400,42.3141577585322,-5.38584299430777,830,0,0,0
2616500,42.3141693305077,-5.38586157573202,830,0,0,0
2616600,42.3141809024831,-5.38588015715968,830,0,0,0
2616700,42.3141924744585,-5.38589873859074,830,0,0,0
2616800,42.3142040464339,-5.3859173200252,830,0,0,0
2616900,42.3142156184092,-5.38593590146307,830,0,0,0
2617000,42.3142271903845,-5.38595448290434,830,0,0,0
2617100,42.3142387623598,-5.38597306434901,830,0,0,0
2617200,42.3142503343351,-5.38599164579709,830,0,0,0
2617300,42.3142619063104,-5.38601022724857,830,0,0,0
2617400,42.3142734782856,-5.38602880870346,830,0,0,0
2617500,42.3142850502608,-5.38604739016175,830,0,0,0
2617600,42.314296622236,-5.38606597162345,830,0,0,0
2617700,42.3143081942111,-5.38608455308855,830,0,0,0
2617800,42.3143197661863,-5.38610313455705,830,0,0,0
2617900,42.3143313381614,-5.38612171602896,830,0,0,0
2618000,42.3143429101365,-5.38614029750427,830,0,0,0
2618100,42.3143544821115,-5.38615887898298,830,0,0,0
2618200,42.3143660540866,-5.3861774604651,830,0,0,0
2618300,42.3143776260616,-5.38619604195062,830,0,0,0
2618400,42.3143891980366,-5.38621462343955,830,0,0,0
2618500,42.3144007700116,-5.38623320493188,830,0,0,0
2618600,42.3144123419865,-5.38625178642762,830,0,0,0
2618700,42.3144239139614,-5.38627036792676,830,0,0,0
2618800,42.3144354859363,-5.3862889494293,830,0,0,0
2618900,42.3144470579112,-5.38630753093525,830,0,0,0
2619000,42.3144586298861,-5.3863261124446,830,0,0,0
2619100,42.3144702018609,-5.38634469395735,830,0,0,0
2619200,42.3144817738357,-5.38636327547351,830,0,0,0
2619300,42.3144933458105,-5.38638185699308,830,0,0,0
2619400,42.3145049177853,-5.38640043851605,830,0,0,0
2619500,42.31451648976,-5.38641902004242,830,0,0,0
2619600,42.3145280617347,-5.38643760157219,830,0,0,0
2619700,42.3145396337094,-5.38645618310537,830,0,0,0
2619800,42.3145512056841,-5.38647476464196,830,0,0,0
2619900,42.3145627776587,-5.38649334618195,830,0,0,0
2620000,42.3145743496333,-5.38651192772534,830,0,0,0
2620100,42.3145859216079,-5.38653050927213,830,0,0,0
2620200,42.3145974935825,-5.38654909082233,830,0,0,0
2620300,42.314609065557,-5.38656767237594,830,0,0,0
2620400,42.3146206375316,-5.38658625393295,830,0,0,0
2620500,42.3146322095061,-5.38660483549336,830,0,0,0
2620600,42.3146437814806,-5.38662341705718,830,0,0,0
2620700,42.314655353455,-5.3866419986244,830,0,0,0
2620800,42.3146669254294,-5.38666058019502,830,0,0,0
2620900,42.3146784974039,-5.38667916176905,830,0,0,0
2621000,42.3146900693782,-5.38669774334648,830,0,0,0
2621100,42.3147016413526,-5.38671632492732,830,0,0,0
2621200,42.3147132133269,-5.38673490651156,830,0,0,0
2621300,42.3147247853013,-5.38675348809921,830,0,0,0
2621400,42.3147363572755,-5.38677206969026,830,0,0,0
2621500,42.3147479292498,-5.38679065128471,830,0,0,0
2621600,42.3147595012241,-5.38680923288257,830,0,0,0
2621700,42.3147710731983,-5.38682781448383,830,0,0,0
2621800,42.3147826451725,-5.38684639608849,830,0,0,0
2621900,42.3147942171467,-5.38686497769656,830,0,0,0
2622000,42.3148057891208,-5.38688355930804,830,0,0,0
2622100,42.3148173610949,-5.38690214092292,830,0,0,0
2622200,42.314828933069,-5.3869207225412,830,0,0,0
2622300,42.3148405050431,-5.38693930416289,830,0,0,0
2622400,42.3148520770172,-5.38695788578798,830,0,0,0
2622500,42.3148636489912,-5.38697646741647,830,0,0,0
2622600,42.3148752209652,-5.38699504904837,830,0,0,0
2622700,42.3148867929392,-5.38701363068367,830,0,0,0
2622800,42.3148983649132,-5.38703221232238,830,0,0,0
2622900,42.3149099368871,-5.38705079396449,830,0,0,0
2623000,42.314921508861,-5.38706937561,830,0,0,0
2623100,42.3149330808349,-5.38708795725892,830,0,0,0
2623200,42.3149446528088,-5.38710653891125,830,0,0,0
2623300,42.3149562247826,-5.38712512056698,830,0,0,0
2623400,42.3149677967565,-5.38714370222611,830,0,0,0
2623500,42.3149793687303,-5.38716228388864,830,0,0,0
2623600,42.314990940704,-5.38718086555458,830,0,0,0
2623700,42.3150025126778,-5.38719944722393,830,0,0,0
2623800,42.3150140846515,-5.38721802889668,830,0,0,0
2623900,42.3150256566252,-5.38723661057283,830,0,0,0
2624000,42.3150372285989,-5.38725519225238,830,0,0,0
2624100,42.3150488005726,-5.38727377393535,830,0,0,0
2624200,42.3150603725462,-5.38729235562171,830,0,0,0
2624300,42.3150719445198,-5.38731093731148,830,0,0,0
2624400,42.3150835164934,-5.38732951900465,830,0,0,0
2624500,42.315095088467,-5.38734810070123,830,0,0,0
2624600,42.3151066604405,-5.38736668240121,830,0,0,0
2624700,42.315118232414,-5.3873852641046,830,0,0,0
2624800,42.3151298043875,-5.38740384581139,830,0,0,0
2624900,42.315141376361,-5.38742242752158,830,0,0,0
2625000,42.3151529483345,-5.38744100923518,830,0,0,0
2625100,42.3151645203079,-5.38745959095218,830,0,0,0
2625200,42.3151760922813,-5.38747817267259,830,0,0,0
2625300,42.3151876642547,-5.3874967543964,830,0,0,0
2625400,42.315199236228,-5.38751533612361,830,0,0,0
2625500,42.3152108082013,-5.38753391785423,830,0,0,0
2625600,42.3152223801746,-5.38755249958826,830,0,0,0
2625700,42.3152339521479,-5.38757108132568,830,0,0,0
2625800,42.3152455241212,-5.38758966306652,830,0,0,0
2625900,42.3152570960944,-5.38760824481075,830,0,0,0
2626000,42.3152686680676,-5.38762682655839,830,0,0,0
2626100,42.3152802400408,-5.38764540830944,830,0,0,0
2626200,42.315291812014,-5.38766399006388,830,0,0,0
2626300,42.3153033839871,-5.38768257182174,830,0,0,0
2626400,42.3153149559602,-5.387701153583,830,0,0,0
2626500,42.3153265279334,-5.38771973534766,830,0,0,0
2626600,42.3153380999064,-5.38773831711572,830,0,0,0
2626700,42.3153496718795,-5.38775689888719,830,0,0,0
2626800,42.3153612438525,-5.38777548066206,830,0,0,0
2626900,42.3153728158255,-5.38779406244034,830,0,0,0
2627000,42.3153843877985,-5.38781264422202,830,0,0,0
2627100,42.3153959597714,-5.38783122600711,830,0,0,0
2627200,42.3154075317444,-5.3878498077956,830,0,0,0
2627300,42.3154191037173,-5.3878683895875,830,0,0,0
2627400,42.3154306756902,-5.3878869713828,830,0,0,0
2627500,42.315442247663,-5.3879055531815,830,0,0,0
2627600,42.3154538196359,-5.38792413498361,830,0,0,0
2627700,42.3154653916087,-5.38794271678912,830,0,0,0
2627800,42.3154769635815,-5.38796129859803,830,0,0,0
2627900,42.3154885355542,-5.38797988041035,830,0,0,0
2628000,42.315500107527,-5.38799846222608,830,0,0,0
2628100,42.3155116794997,-5.38801704404521,830,0,0,0
2628200,42.3155232514724,-5.38803562586774,830,0,0,0
2628300,42.3155348234451,-5.38805420769368,830,0,0,0
2628400,42.3155463954177,-5.38807278952302,830,0,0,0
2628500,42.3155579673904,-5.38809137135576,830,0,0,0
2628600,42.315569539363,-5.38810995319191,830,0,0,0
2628700,42.3155811113355,-5.38812853503147,830,0,0,0
2628800,42.3155926833081,-5.38814711687443,830,0,0,0
2628900,42.3156042552806,-5.38816569872079,830,0,0,0
2629000,42.3156158272531,-5.38818428057056,830,0,0,0
2629100,42.3156273992256,-5.38820286242373,830,0,0,0
2629200,42.3156389711981,-5.3882214442803,830,0,0,0
2629300,42.3156505431705,-5.38824002614028,830,0,0,0
2629400,42.315662115143,-5.38825860800367,830,0,0,0
2629500,42.3156736871153,-5.38827718987045,830,0,0,0
2629600,42.3156852590877,-5.38829577174065,830,0,0,0
2629700,42.31569683106,-5.38831435361424,830,0,0,0
2629800,42.3157084030324,-5.38833293549124,830,0,0,0
2629900,42.3157199750047,-5.38835151737165,830,0,0,0
2630000,42.315731546977,-5.38837009925546,830,0,0,0
2630100,42.3157431189492,-5.38838868114267,830,0,0,0
2630200,42.3157546909215,-5.38840726303329,830,0,0,0
2630300,42.3157662628936,-5.38842584492731,830,0,0,0
2630400,42.3157778348658,-5.38844442682474,830,0,0,0
2630500,42.315789406838,-5.38846300872557,830,0,0,0
2630600,42.3158009788101,-5.38848159062981,830,0,0,0
2630700,42.3158125507822,-5.38850017253744,830,0,0,0
2630800,42.3158241227543,-5.38851875444849,830,0,0,0
2630900,42.3158356947264,-5.38853733636294,830,0,0,0
2631000,42.3158472666984,-5.38855591828079,830,0,0,0
2631100,42.3158588386705,-5.38857450020205,830,0,0,0
2631200,42.3158704106424,-5.38859308212671,830,0,0,0
2631300,42.3158819826144,-5.38861166405477,830,0,0,0
2631400,42.3158935545864,-5.38863024598624,830,0,0,0
2631500,42.3159051265583,-5.38864882792111,830,0,0,0
2631600,42.3159166985302,-5.38866740985939,830,0,0,0
2631700,42.3159282705021,-5.38868599180107,830,0,0,0
2631800,42.3159398424739,-5.38870457374616,830,0,0,0
2631900,42.3159514144458,-5.38872315569465,830,0,0,0
2632000,42.3159629864176,-5.38874173764655,830,0,0,0
2632100,42.3159745583893,-5.38876031960185,830,0,0,0
2632200,42.3159861303611,-5.38877890156055,830,0,0,0
2632300,42.3159977023328,-5.38879748352266,830,0,0,0
2632400,42.3160092743046,-5.38881606548817,830,0,0,0
2632500,42.3160208462763,-5.38883464745709,830,0,0,0
2632600,42.3160324182479,-5.38885322942941,830,0,0,0
2632700,42.3160439902196,-5.38887181140514,830,0,0,0
2632800,42.3160555621912,-5.38889039338427,830,0,0,0
2632900,42.3160671341628,-5.3889089753668,830,0,0,0
2633000,42.3160787061343,-5.38892755735274,830,0,0,0
2633100,42.3160902781059,-5.38894613934208,830,0,0,0
2633200,42.3161018500774,-5.38896472133483,830,0,0,0
2633300,42.3161134220489,-5.38898330333098,830,0,0,0
2633400,42.3161249940204,-5.38900188533054,830,0,0,0
2633500,42.3161365659919,-5.3890204673335,830,0,0,0
2633600,42.3161481379633,-5.38903904933986,830,0,0,0
2633700,42.3161597099347,-5.38905763134963,830,0,0,0
2633800,42.3161712819061,-5.3890762133628,830,0,0,0
2633900,42.3161828538775,-5.38909479537938,830,0,0,0
2634000,42.3161944258488,-5.38911337739936,830,0,0,0
2634100,42.3162059978201,-5.38913195942275,830,0,0,0
2634200,42.3162175697914,-5.38915054144954,830,0,0,0
2634300,42.3162291417627,-5.38916912347974,830,0,0,0
2634400,42.3162407137339,-5.38918770551334,830,0,0,0
2634500,42.3162522857051,-5.38920628755034,830,0,0,0
2634600,42.3162638576763,-5.38922486959075,830,0,0,0
2634700,42.3162754296475,-5.38924345163456,830,0,0,0
2634800,42.3162870016187,-5.38926203368178,830,0,0,0
2634900,42.3162985735898,-5.3892806157324,830,0,0,0
2635000,42.3163101455609,-5.38929919778642,830,0,0,0
2635100,42.316321717532,-5.38931777984385,830,0,0,0
2635200,42.316333289503,-5.38933636190469,830,0,0,0
2635300,42.3163448614741,-5.38935494396893,830,0,0,0
2635400,42.3163564334451,-5.38937352603657,830,0,0,0
2635500,42.3163680054161,-5.38939210810762,830,0,0,0
2635600,42.316379577387,-5.38941069018207,830,0,0,0
2635700,42.3163911493579,-5.38942927225993,830,0,0,0
2635800,42.3164027213289,-5.38944785434119,830,0,0,0
2635900,42.3164142932998,-5.38946643642585,830,0,0,0
2636000,42.3164258652707,-5.38948501851392,830,0,0,0
2636100,42.3164374372415,-5.3895036006054,830,0,0,0
2636200,42.3164490092123,-5.38952218270027,830,0,0,0
2636300,42.3164605811831,-5.38954076479856,830,0,0,0
2636400,42.3164721531539,-5.38955934690024,830,0,0,0
2636500,42.3164837251246,-5.38957792900533,830,0,0,0
2636600,42.3164952970954,-5.38959651111383,830,0,0,0
2636700,42.3165068690661,-5.38961509322573,830,0,0,0
2636800,42.3165184410367,-5.38963367534104,830,0,0,0
2636900,42.3165300130074,-5.38965225745974,830,0,0,0
2637000,42.316541584978,-5.38967083958186,830,0,0,0
2637100,42.3165531569486,-5.38968942170738,830,0,0,0
2637200,42.3165647289193,-5.3897080038363,830,0,0,0
2637300,42.3165763008898,-5.38972658596863,830,0,0,0
2637400,42.3165878728604,-5.38974516810436,830,0,0,0
2637500,42.3165994448309,-5.38976375024349,830,0,0,0
2637600,42.3166110168014,-5.38978233238603,830,0,0,0
2637700,42.3166225887718,-5.38980091453198,830,0,0,0
2637800,42.3166341607423,-5.38981949668133,830,0,0,0
2637900,42.3166457327127,-5.38983807883408,830,0,0,0
2638000,42.3166573046831,-5.38985666099024,830,0,0,0
2638100,42.3166688766535,-5.3898752431498,830,0,0,0
2638200,42.3166804486238,-5.38989382531277,830,0,0,0
2638300,42.3166920205942,-5.38991240747914,830,0,0,0
2638400,42.3167035925645,-5.38993098964891,830,0,0,0
2638500,42.3167151645348,-5.38994957182209,830,0,0,0
2638600,42.316726736505,-5.38996815399868,830,0,0,0
2638700,42.3167383084753,-5.38998673617867,830,0,0,0
2638800,42.3167498804455,-5.39000531836206,830,0,0,0
2638900,42.3167614524157,-5.39002390054886,830,0,0,0
2639000,42.3167730243858,-5.39004248273906,830,0,0,0
2639100,42.316784596356,-5.39006106493267,830,0,0,0
2639200,42.3167961683261,-5.39007964712968,830,0,0,0
2639300,42.3168077402962,-5.39009822933009,830,0,0,0
2639400,42.3168193122663,-5.39011681153391,830,0,0,0
2639500,42.3168308842363,-5.39013539374114,830,0,0,0
2639600,42.3168424562064,-5.39015397595177,830,0,0,0
2639700,42.3168540281764,-5.3901725581658,830,0,0,0
2639800,42.3168656001463,-5.39019114038324,830,0,0,0
2639900,42.3168771721163,-5.39020972260408,830,0,0,0
2640000,42.3168887440862,-5.39022830482833,830,0,0,0
2640100,42.3169003160561,-5.39024688705598,830,0,0,0
2640200,42.316911888026,-5.39026546928703,830,0,0,0
2640300,42.3169234599959,-5.39028405152149,830,0,0,0
2640400,42.3169350319657,-5.39030263375936,830,0,0,0
2640500,42.3169466039355,-5.39032121600063,830,0,0,0
2640600,42.3169581759053,-5.3903397982453,830,0,0,0
2640700,42.3169697478751,-5.39035838049338,830,0,0,0
2640800,42.3169813198448,-5.39037696274486,830,0,0,0
2640900,42.3169928918146,-5.39039554499975,830,0,0,0
2641000,42.3170044637842,-5.39041412725804,830,0,0,0
2641100,42.3170160357539,-5.39043270951974,830,0,0,0
2641200,42.3170276077236,-5.39045129178484,830,0,0,0
2641300,42.3170391796932,-5.39046987405334,830,0,0,0
2641400,42.3170507516628,-5.39048845632525,830,0,0,0
2641500,42.3170623236324,-5.39050703860057,830,0,0,0
2641600,42.317073895602,-5.39052562087929,830,0,0,0
2641700,42.3170854675715,-5.39054420316141,830,0,0,0
2641800,42.317097039541,-5.39056278544694,830,0,0,0
2641900,42.3171086115105,-5.39058136773587,830,0,0,0
2642000,42.3171201834799,-5.39059995002821,830,0,0,0
2642100,42.3171317554494,-5.39061853232395,830,0,0,0
2642200,42.3171433274188,-5.39063711462309,830,0,0,0
2642300,42.3171548993882,-5.39065569692564,830,0,0,0
2642400,42.3171664713576,-5.3906742792316,830,0,0,0
2642500,42.3171780433269,-5.39069286154096,830,0,0,0
2642600,42.3171896152962,-5.39071144385372,830,0,0,0
2642700,42.3172011872655,-5.39073002616989,830,0,0,0
2642800,42.3172127592348,-5.39074860848946,830,0,0,0
2642900,42.3172243312041,-5.39076719081244,830,0,0,0
2643000,42.3172359031733,-5.39078577313882,830,0,0,0
2643100,42.3172474751425,-5.39080435546861,830,0,0,0
2643200,42.3172590471117,-5.3908229378018,830,0,0,0
2643300,42.3172706190808,-5.3908415201384,830,0,0,0
2643400,42.31728219105,-5.3908601024784,830,0,0,0
2643500,42.3172937630191,-5.3908786848218,830,0,0,0
2643600,42.3173053349882,-5.39089726716861,830,0,0,0
2643700,42.3173169069572,-5.39091584951882,830,0,0,0
2643800,42.3173284789263,-5.39093443187244,830,0,0,0
2643900,42.3173400508953,-5.39095301422946,830,0,0,0
2644000,42.3173516228643,-5.39097159658989,830,0,0,0
2644100,42.3173631948333,-5.39099017895372,830,0,0,0
2644200,42.3173747668022,-5.39100876132096,830,0,0,0
2644300,42.3173863387711,-5.3910273436916,830,0,0,0
2644400,42.31739791074,-5.39104592606565,830,0,0,0
2644500,42.3174094827089,-5.3910645084431,830,0,0,0
2644600,42.3174210546778,-5.39108309082395,830,0,0,0
2644700,42.3174326266466,-5.39110167320821,830,0,0,0
2644800,42.3174441986154,-5.39112025559588,830,0,0,0
2644900,42.3174557705842,-5.39113883798694,830,0,0,0
2645000,42.317467342553,-5.39115742038142,830,0,0,0
2645100,42.3174789145217,-5.39117600277929,830,0,0,0
2645200,42.3174904864904,-5.39119458518058,830,0,0,0
2645300,42.3175020584591,-5.39121316758526,830,0,0,0
2645400,42.3175136304278,-5.39123174999336,830,0,0,0
2645500,42.3175252023964,-5.39125033240485,830,0,0,0
2645600,42.317536774365,-5.39126891481975,830,0,0,0
2645700,42.3175483463336,-5.39128749723806,830,0,0,0
2645800,42.3175599183022,-5.39130607965977,830,0,0,0
2645900,42.3175714902707,-5.39132466208488,830,0,0,0
2646000,42.3175830622393,-5.3913432445134,830,0,0,0
2646100,42.3175946342078,-5.39136182694532,830,0,0,0
2646200,42.3176062061763,-5.39138040938065,830,0,0,0
2646300,42.3176177781447,-5.39139899181938,830,0,0,0
2646400,42.3176293501132,-5.39141757426152,830,0,0,0
2646500,42.3176409220816,-5.39143615670706,830,0,0,0
2646600,42.3176524940499,-5.39145473915601,830,0,0,0
2646700,42.3176640660183,-5.39147332160836,830,0,0,0
2646800,42.3176756379866,-5.39149190406412,830,0,0,0
2646900,42.3176872099549,-5.39151048652328,830,0,0,0
2647000,42.3176987819232,-5.39152906898584,830,0,0,0
2647100,42.3177103538915,-5.39154765145181,830,0,0,0
2647200,42.3177219258598,-5.39156623392119,830,0,0,0
2647300,42.317733497828,-5.39158481639396,830,0,0,0
2647400,42.3177450697962,-5.39160339887015,830,0,0,0
2647500,42.3177566417644,-5.39162198134974,830,0,0,0
2647600,42.3177682137325,-5.39164056383273,830,0,0,0
2647700,42.3177797857006,-5.39165914631913,830,0,0,0
2647800,42.3177913576687,-5.39167772880893,830,0,0,0
2647900,42.3178029296368,-5.39169631130213,830,0,0,0
2648000,42.3178145016049,-5.39171489379875,830,0,0,0
2648100,42.3178260735729,-5.39173347629876,830,0,0,0
2648200,42.3178376455409,-5.39175205880218,830,0,0,0
2648300,42.3178492175089,-5.39177064130901,830,0,0,0
2648400,42.3178607894769,-5.39178922381924,830,0,0,0
2648500,42.3178723614448,-5.39180780633287,830,0,0,0
2648600,42.3178839334127,-5.39182638884991,830,0,0,0
2648700,42.3178955053806,-5.39184497137035,830,0,0,0
2648800,42.3179070773485,-5.3918635538942,830,0,0,0
2648900,42.3179186493164,-5.39188213642146,830,0,0,0
2649000,42.3179302212842,-5.39190071895211,830,0,0,0
2649100,42.317941793252,-5.39191930148618,830,0,0,0
2649200,42.3179533652197,-5.39193788402364,830,0,0,0
2649300,42.3179649371875,-5.39195646656451,830,0,0,0
2649400,42.3179765091552,-5.39197504910879,830,0,0,0
2649500,42.3179880811229,-5.39199363165647,830,0,0,0
2649600,42.3179996530906,-5.39201221420756,830,0,0,0
2649700,42.3180112250583,-5.39203079676205,830,0,0,0
2649800,42.3180227970259,-5.39204937931994,830,0,0,0
2649900,42.3180343689935,-5.39206796188124,830,0,0,0
2650000,42.3180459409611,-5.39208654444595,830,0,0,0
2650100,42.3180575129287,-5.39210512701405,830,0,0,0
2650200,42.3180690848962,-5.39212370958557,830,0,0,0
2650300,42.3180806568637,-5.39214229216049,830,0,0,0
2650400,42.3180922288312,-5.39216087473881,830,0,0,0
2650500,42.3181038007987,-5.39217945732054,830,0,0,0
2650600,42.3181153727661,-5.39219803990567,830,0,0,0
2650700,42.3181269447336,-5.39221662249421,830,0,0,0
2650800,42.318138516701,-5.39223520508615,830,0,0,0
2650900,42.3181500886684,-5.3922537876815,830,0,0,0
2651000,42.3181616606357,-5.39227237028025,830,0,0,0
2651100,42.318173232603,-5.3922909528824,830,0,0,0
2651200,42.3181848045703,-5.39230953548796,830,0,0,0
2651300,42.3181963765376,-5.39232811809693,830,0,0,0
2651400,42.3182079485049,-5.3923467007093,830,0,0,0
2651500,42.3182195204721,-5.39236528332507,830,0,0,0
2651600,42.3182310924393,-5.39238386594425,830,0,0,0
2651700,42.3182426644065,-5.39240244856684,830,0,0,0
2651800,42.3182542363737,-5.39242103119282,830,0,0,0
2651900,42.3182658083409,-5.39243961382222,830,0,0,0
2652000,42.318277380308,-5.39245819645502,830,0,0,0
2652100,42.3182889522751,-5.39247677909122,830,0,0,0
2652200,42.3183005242421,-5.39249536173083,830,0,0,0
2652300,42.3183120962092,-5.39251394437384,830,0,0,0
2652400,42.3183236681762,-5.39253252702026,830,0,0,0
2652500,42.3183352401432,-5.39255110967008,830,0,0,0
2652600,42.3183468121102,-5.3925696923233,830,0,0,0
2652700,42.3183583840771,-5.39258827497993,830,0,0,0
2652800,42.3183699560441,-5.39260685763997,830,0,0,0
2652900,42.318381528011,-5.39262544030341,830,0,0,0
2653000,42.3183930999779,-5.39264402297026,830,0,0,0
2653100,42.3184046719447,-5.39266260564051,830,0,0,0
2653200,42.3184162439116,-5.39268118831416,830,0,0,0
2653300,42.3184278158784,-5.39269977099122,830,0,0,0
2653400,42.3184393878452,-5.39271835367169,830,0,0,0
2653500,42.3184509598119,-5.39273693635556,830,0,0,0
2653600,42.3184625317787,-5.39275551904283,830,0,0,0
2653700,42.3184741037454,-5.39277410173351,830,0,0,0
2653800,42.3184856757121,-5.39279268442759,830,0,0,0
2653900,42.3184972476788,-5.39281126712508,830,0,0,0
2654000,42.3185088196454,-5.39282984982597,830,0,0,0
2654100,42.3185203916121,-5.39284843253027,830,0,0,0
2654200,42.3185319635787,-5.39286701523797,830,0,0,0
2654300,42.3185435355452,-5.39288559794908,830,0,0,0
2654400,42.3185551075118,-5.39290418066359,830,0,0,0
2654500,42.3185666794783,-5.39292276338151,830,0,0,0
2654600,42.3185782514448,-5.39294134610283,830,0,0,0
2654700,42.3185898234113,-5.39295992882756,830,0,0,0
2654800,42.3186013953778,-5.39297851155569,830,0,0,0
2654900,42.3186129673443,-5.39299709428722,830,0,0,0
2655000,42.3186245393107,-5.39301567702216,830,0,0,0
2655100,42.3186361112771,-5.39303425976051,830,0,0,0
2655200,42.3186476832434,-5.39305284250226,830,0,0,0
2655300,42.3186592552098,-5.39307142524741,830,0,0,0
2655400,42.3186708271761,-5.39309000799597,830,0,0,0
2655500,42.3186823991424,-5.39310859074794,830,0,0,0
2655600,42.3186939711087,-5.39312717350331,830,0,0,0
2655700,42.3187055430749,-5.39314575626208,830,0,0,0
2655800,42.3187171150412,-5.39316433902426,830,0,0,0
2655900,42.3187286870074,-5.39318292178984,830,0,0,0
2656000,42.3187402589736,-5.39320150455883,830,0,0,0
2656100,42.3187518309397,-5.39322008733122,830,0,0,0
2656200,42.3187634029058,-5.39323867010702,830,0,0,0
2656300,42.3187749748719,-5.39325725288622,830,0,0,0
2656400,42.318786546838,-5.39327583566883,830,0,0,0
2656500,42.3187981188041,-5.39329441845484,830,0,0,0
2656600,42.3188096907702,-5.39331300124426,830,0,0,0
2656700,42.3188212627362,-5.39333158403708,830,0,0,0
